population,response,percentage
cd8_t_cell,no,23.0171
cd8_t_cell,no,20.0792
cd8_t_cell,no,25.9323
cd8_t_cell,no,19.0211
cd8_t_cell,no,20.3526
cd8_t_cell,no,21.8711
cd8_t_cell,no,24.5850
cd8_t_cell,no,23.3461
cd8_t_cell,no,23.1389
cd8_t_cell,no,21.7975
cd8_t_cell,no,25.4452
cd8_t_cell,no,25.8833
cd8_t_cell,no,24.5527
cd8_t_cell,no,27.3482
cd8_t_cell,no,23.9645
cd8_t_cell,no,30.2325
cd8_t_cell,no,28.5919
cd8_t_cell,no,30.7736
cd8_t_cell,no,27.8285
cd8_t_cell,no,23.7915
cd8_t_cell,no,26.9820
cd8_t_cell,no,24.7931
cd8_t_cell,no,22.6018
cd8_t_cell,no,21.3037
cd8_t_cell,no,24.4907
cd8_t_cell,no,25.0122
cd8_t_cell,no,23.4388
cd8_t_cell,no,21.6263
cd8_t_cell,no,26.7402
cd8_t_cell,no,24.8871
cd8_t_cell,no,21.3265
cd8_t_cell,no,20.3344
cd8_t_cell,no,21.1470
cd8_t_cell,no,21.1356
cd8_t_cell,no,24.8239
cd8_t_cell,no,16.7311
cd8_t_cell,no,29.7197
cd8_t_cell,no,23.0924
cd8_t_cell,no,18.3962
cd8_t_cell,no,26.2770
cd8_t_cell,no,27.6096
cd8_t_cell,no,31.1344
cd8_t_cell,no,28.3646
cd8_t_cell,no,14.8376
cd8_t_cell,no,20.6812
cd8_t_cell,no,26.8677
cd8_t_cell,no,25.0267
cd8_t_cell,no,31.9756
cd8_t_cell,no,27.8491
cd8_t_cell,no,20.4437
cd8_t_cell,no,31.8012
cd8_t_cell,no,20.6062
cd8_t_cell,no,25.7141
cd8_t_cell,no,25.4004
cd8_t_cell,no,31.4512
cd8_t_cell,no,20.5720
cd8_t_cell,no,23.1093
cd8_t_cell,no,21.9080
cd8_t_cell,no,28.4220
cd8_t_cell,no,24.0151
cd8_t_cell,no,21.7135
cd8_t_cell,no,25.8049
cd8_t_cell,no,23.8084
cd8_t_cell,no,23.9628
cd8_t_cell,no,33.7328
cd8_t_cell,no,29.5355
cd8_t_cell,no,30.5745
cd8_t_cell,no,25.7639
cd8_t_cell,no,25.0013
cd8_t_cell,no,26.6641
cd8_t_cell,no,23.8581
cd8_t_cell,no,30.8397
cd8_t_cell,no,24.1377
cd8_t_cell,no,15.6876
cd8_t_cell,no,20.5011
cd8_t_cell,no,24.5595
cd8_t_cell,no,25.9638
cd8_t_cell,no,35.3289
cd8_t_cell,no,25.6622
cd8_t_cell,no,30.0580
cd8_t_cell,no,23.5458
cd8_t_cell,no,24.9262
cd8_t_cell,no,27.7925
cd8_t_cell,no,29.8625
cd8_t_cell,no,25.2231
cd8_t_cell,no,23.9503
cd8_t_cell,no,28.0159
cd8_t_cell,no,28.0050
cd8_t_cell,no,24.2078
cd8_t_cell,no,26.5842
cd8_t_cell,no,17.7838
cd8_t_cell,no,21.4553
cd8_t_cell,no,22.3884
cd8_t_cell,no,23.2921
cd8_t_cell,no,20.1591
cd8_t_cell,no,21.1123
cd8_t_cell,no,26.2231
cd8_t_cell,no,22.4588
cd8_t_cell,no,25.1755
cd8_t_cell,no,25.3917
cd8_t_cell,no,21.6056
cd8_t_cell,no,20.4962
cd8_t_cell,no,31.4588
cd8_t_cell,no,25.5049
cd8_t_cell,no,21.4942
cd8_t_cell,no,28.8976
cd8_t_cell,no,33.0888
cd8_t_cell,no,28.1347
cd8_t_cell,no,24.0470
cd8_t_cell,no,26.2857
cd8_t_cell,no,22.0024
cd8_t_cell,no,17.3843
cd8_t_cell,no,33.4742
cd8_t_cell,no,22.7714
cd8_t_cell,no,28.7669
cd8_t_cell,no,28.7989
cd8_t_cell,no,22.7467
cd8_t_cell,no,22.7802
cd8_t_cell,no,30.5134
cd8_t_cell,no,21.2954
cd8_t_cell,no,26.1618
cd8_t_cell,no,24.0298
monocyte,yes,9.6480
monocyte,yes,12.3401
monocyte,yes,16.2680
monocyte,yes,17.1123
monocyte,yes,16.3446
monocyte,yes,27.3461
monocyte,yes,11.7744
monocyte,yes,19.2743
monocyte,yes,20.9424
monocyte,yes,14.9354
monocyte,yes,18.9896
monocyte,yes,17.0309
monocyte,yes,20.5649
monocyte,yes,17.4753
monocyte,yes,11.1237
monocyte,yes,19.2455
monocyte,yes,23.4258
monocyte,yes,17.7026
monocyte,yes,11.9781
monocyte,yes,15.5496
monocyte,yes,24.8789
monocyte,yes,20.2766
monocyte,yes,15.1278
monocyte,yes,11.3161
monocyte,yes,28.0399
monocyte,yes,22.5705
monocyte,yes,23.8447
monocyte,yes,18.7353
monocyte,yes,19.0668
monocyte,yes,18.0940
monocyte,yes,25.3904
monocyte,yes,25.3978
monocyte,yes,26.3463
monocyte,yes,18.8119
monocyte,yes,23.9389
monocyte,yes,25.2035
monocyte,yes,16.1320
monocyte,yes,18.4815
monocyte,yes,13.7539
monocyte,yes,19.8274
monocyte,yes,21.0241
monocyte,yes,14.2854
monocyte,yes,26.9951
monocyte,yes,28.0673
monocyte,yes,12.9122
monocyte,yes,22.2057
monocyte,yes,19.1193
monocyte,yes,19.4554
monocyte,yes,28.1155
monocyte,yes,23.4995
monocyte,yes,9.9396
monocyte,yes,23.5099
monocyte,yes,22.9009
monocyte,yes,16.1143
monocyte,yes,33.1579
monocyte,yes,23.8216
monocyte,yes,17.8489
monocyte,yes,24.0598
monocyte,yes,17.8762
monocyte,yes,19.3824
monocyte,yes,24.6276
monocyte,yes,18.6752
monocyte,yes,16.5238
monocyte,yes,22.9660
monocyte,yes,8.0792
monocyte,yes,16.4544
monocyte,yes,12.9016
monocyte,yes,19.1673
monocyte,yes,20.2564
monocyte,yes,13.8210
monocyte,yes,20.3361
monocyte,yes,11.4985
monocyte,yes,20.1952
monocyte,yes,20.8890
monocyte,yes,20.0912
monocyte,yes,12.2616
monocyte,yes,24.4401
monocyte,yes,27.7188
monocyte,yes,26.0172
monocyte,yes,16.4740
monocyte,yes,21.0904
monocyte,yes,14.8450
monocyte,yes,16.3464
monocyte,yes,21.9967
monocyte,yes,16.7270
monocyte,yes,15.4929
monocyte,yes,20.0097
monocyte,yes,16.5966
monocyte,yes,11.2539
monocyte,yes,23.8941
monocyte,yes,17.1119
monocyte,yes,21.2899
monocyte,yes,22.8389
monocyte,yes,23.6358
monocyte,yes,16.4209
monocyte,yes,13.2927
monocyte,yes,20.5535
monocyte,yes,24.2985
monocyte,yes,15.6502
monocyte,yes,22.4140
monocyte,yes,22.9061
monocyte,yes,22.4716
monocyte,yes,22.9148
monocyte,yes,22.4864
monocyte,yes,17.6164
monocyte,yes,32.4053
monocyte,yes,23.1820
monocyte,yes,15.1580
monocyte,yes,23.0556
monocyte,yes,26.2947
monocyte,yes,23.6288
monocyte,yes,19.2250
monocyte,yes,15.6015
monocyte,yes,25.8220
monocyte,yes,12.3797
monocyte,yes,20.9118
monocyte,yes,18.6685
monocyte,yes,21.0206
monocyte,yes,20.3849
monocyte,yes,11.6398
monocyte,yes,10.3583
monocyte,yes,17.7081
monocyte,yes,20.6378
monocyte,yes,15.8111
monocyte,yes,20.1389
monocyte,yes,16.2296
monocyte,yes,23.3346
monocyte,yes,17.9877
monocyte,yes,19.2403
monocyte,yes,19.8789
monocyte,yes,19.7442
monocyte,yes,16.9844
monocyte,yes,17.6036
monocyte,yes,23.9223
monocyte,yes,20.5444
monocyte,yes,16.2809
monocyte,yes,19.4617
monocyte,yes,17.3800
monocyte,yes,27.2025
monocyte,yes,23.2492
monocyte,yes,20.9802
monocyte,yes,23.7601
monocyte,yes,17.7732
monocyte,yes,19.4554
monocyte,yes,23.9971
monocyte,yes,18.5580
monocyte,yes,15.2629
monocyte,yes,17.5343
monocyte,yes,15.7581
monocyte,yes,19.1859
monocyte,yes,24.4904
monocyte,yes,21.4758
monocyte,yes,21.6957
monocyte,yes,14.4286
monocyte,yes,24.3566
monocyte,yes,11.7014
monocyte,yes,24.9503
monocyte,yes,21.4169
monocyte,yes,24.5887
monocyte,yes,18.8286
monocyte,yes,18.9903
monocyte,yes,24.6906
monocyte,yes,23.7466
monocyte,yes,19.9515
monocyte,yes,30.3073
monocyte,yes,11.4566
monocyte,yes,13.8353
monocyte,yes,23.9101
monocyte,yes,19.9848
monocyte,yes,13.9773
monocyte,yes,17.4922
monocyte,yes,19.3346
monocyte,yes,19.0433
monocyte,yes,17.5561
monocyte,yes,11.2806
monocyte,yes,27.2321
monocyte,yes,20.2331
monocyte,yes,24.7391
monocyte,yes,21.5409
monocyte,yes,29.3060
monocyte,yes,22.7692
monocyte,yes,18.5267
monocyte,yes,21.8167
monocyte,yes,20.9935
monocyte,yes,21.7744
monocyte,yes,16.4216
monocyte,yes,20.3105
monocyte,yes,20.3263
monocyte,yes,23.9154
monocyte,yes,18.1899
monocyte,yes,17.0713
monocyte,yes,20.6208
monocyte,yes,22.9244
monocyte,yes,19.0714
monocyte,yes,19.1582
monocyte,yes,22.9055
monocyte,yes,20.0839
monocyte,yes,20.9191
monocyte,yes,28.0743
monocyte,yes,17.3787
monocyte,yes,18.5295
monocyte,yes,27.2684
monocyte,yes,14.8053
monocyte,yes,17.2747
monocyte,yes,22.7102
monocyte,yes,15.6668
monocyte,yes,20.5849
monocyte,yes,25.1804
monocyte,yes,20.4979
monocyte,yes,15.7909
monocyte,yes,23.5639
monocyte,yes,14.7210
monocyte,yes,20.6927
monocyte,yes,10.8551
monocyte,yes,24.0168
monocyte,yes,20.2034
monocyte,yes,21.7968
monocyte,yes,18.4019
monocyte,yes,17.7238
monocyte,yes,19.1926
monocyte,yes,25.7508
monocyte,yes,14.7105
monocyte,yes,28.9657
monocyte,yes,17.2689
monocyte,yes,13.0148
monocyte,yes,19.1683
monocyte,yes,21.6458
monocyte,yes,20.6717
monocyte,yes,17.8484
monocyte,yes,18.2521
monocyte,yes,17.3281
monocyte,yes,26.4030
monocyte,yes,19.2947
monocyte,yes,11.8098
monocyte,yes,16.4113
monocyte,yes,15.3077
monocyte,yes,16.4875
monocyte,yes,19.9847
monocyte,yes,21.7785
monocyte,yes,22.3288
monocyte,yes,14.0034
monocyte,yes,18.1032
monocyte,yes,21.9879
monocyte,yes,18.7344
monocyte,yes,16.1619
monocyte,yes,14.8235
monocyte,yes,27.3005
monocyte,yes,21.9461
monocyte,yes,19.5509
monocyte,yes,22.2338
monocyte,yes,15.8162
monocyte,yes,18.2315
monocyte,yes,16.6078
monocyte,yes,16.5386
monocyte,yes,17.0731
monocyte,yes,14.9862
monocyte,yes,24.1657
monocyte,yes,22.4912
monocyte,yes,13.9010
monocyte,yes,16.5011
monocyte,yes,31.8815
monocyte,yes,22.1490
monocyte,yes,24.6266
monocyte,yes,20.7718
monocyte,yes,20.3480
monocyte,yes,19.5627
monocyte,yes,19.5640
monocyte,yes,11.5741
monocyte,yes,24.2144
monocyte,yes,19.0342
monocyte,yes,29.8339
monocyte,yes,19.3503
monocyte,yes,20.3368
monocyte,yes,21.6720
monocyte,yes,23.4167
monocyte,yes,21.3251
monocyte,yes,22.2991
monocyte,yes,18.0345
monocyte,yes,13.8191
monocyte,yes,19.6888
monocyte,yes,26.5043
monocyte,yes,20.1273
monocyte,yes,23.7912
monocyte,yes,18.0659
monocyte,yes,19.3116
monocyte,yes,23.0892
monocyte,yes,16.8698
monocyte,yes,34.8498
monocyte,yes,19.1391
monocyte,yes,14.7728
monocyte,yes,28.1042
monocyte,yes,23.8412
monocyte,yes,19.5259
monocyte,yes,27.4241
monocyte,yes,13.7436
monocyte,yes,21.7097
monocyte,yes,18.7658
monocyte,yes,19.1578
monocyte,yes,21.8474
monocyte,yes,15.3775
monocyte,yes,24.9224
monocyte,yes,19.5309
monocyte,yes,14.0752
monocyte,yes,12.6490
monocyte,yes,19.3493
monocyte,yes,17.9851
monocyte,yes,23.9689
monocyte,yes,19.8979
monocyte,yes,16.1549
monocyte,yes,19.1490
monocyte,yes,17.4550
monocyte,yes,15.7287
monocyte,yes,16.7132
monocyte,yes,15.2317
monocyte,yes,18.9993
monocyte,yes,19.4312
monocyte,yes,19.5219
monocyte,yes,12.6558
monocyte,yes,19.0831
monocyte,yes,21.9241
monocyte,yes,23.6708
monocyte,yes,17.8221
monocyte,yes,23.4428
monocyte,yes,20.4926
monocyte,yes,20.1716
monocyte,yes,17.9460
monocyte,yes,24.9114
monocyte,yes,25.1185
monocyte,yes,18.7030
monocyte,yes,28.1081
monocyte,yes,19.0955
monocyte,yes,26.2381
monocyte,yes,29.7230
monocyte,yes,11.8761
monocyte,yes,20.3208
monocyte,yes,20.9825
monocyte,yes,25.3294
monocyte,yes,21.4348
monocyte,yes,20.9783
monocyte,yes,18.6338
monocyte,yes,31.9734
monocyte,yes,24.6612
monocyte,yes,17.6135
monocyte,yes,21.3660
monocyte,yes,21.4011
monocyte,yes,15.4096
monocyte,yes,20.4091
monocyte,yes,21.7848
monocyte,yes,20.8244
monocyte,yes,20.5391
monocyte,yes,16.2195
monocyte,yes,23.7438
monocyte,yes,13.0792
monocyte,yes,14.9134
monocyte,yes,14.4946
monocyte,yes,15.5668
monocyte,yes,19.2423
monocyte,yes,18.4262
monocyte,yes,14.8593
monocyte,yes,25.8854
monocyte,yes,13.9063
monocyte,yes,17.4401
monocyte,yes,34.0729
monocyte,yes,20.3717
monocyte,yes,19.5969
monocyte,yes,17.0560
monocyte,yes,14.1547
monocyte,yes,23.0700
monocyte,yes,18.7323
monocyte,yes,19.9771
monocyte,yes,18.3576
monocyte,yes,13.1676
monocyte,yes,16.0036
monocyte,yes,15.4465
monocyte,yes,19.2857
monocyte,yes,20.2733
monocyte,yes,21.8014
monocyte,yes,19.5176
monocyte,yes,13.6563
monocyte,yes,16.8670
monocyte,yes,22.8401
monocyte,yes,22.7334
monocyte,yes,23.6610
monocyte,yes,19.1647
monocyte,yes,23.4512
monocyte,yes,21.3904
monocyte,yes,21.2801
monocyte,yes,19.2050
monocyte,yes,16.1304
monocyte,yes,21.8580
monocyte,yes,21.3504
monocyte,yes,22.4482
monocyte,yes,18.9060
monocyte,yes,25.7799
monocyte,yes,13.4950
monocyte,yes,19.7569
monocyte,yes,15.8458
monocyte,yes,26.2160
monocyte,yes,24.9774
monocyte,yes,19.6653
monocyte,yes,16.3194
monocyte,yes,15.3866
monocyte,yes,19.4591
monocyte,yes,15.2669
monocyte,yes,20.0562
monocyte,yes,20.6601
monocyte,yes,20.2861
monocyte,yes,26.4396
monocyte,yes,16.5043
monocyte,yes,15.1314
monocyte,yes,23.6358
monocyte,yes,20.0182
monocyte,yes,21.3979
monocyte,yes,22.7321
monocyte,yes,17.6112
monocyte,yes,29.0485
monocyte,yes,24.7047
monocyte,yes,15.8163
monocyte,yes,28.8024
monocyte,yes,26.7443
monocyte,yes,28.8593
monocyte,yes,11.0622
monocyte,yes,17.6356
monocyte,yes,18.5892
monocyte,yes,16.9667
monocyte,yes,15.4429
monocyte,yes,23.3013
monocyte,yes,28.5039
monocyte,yes,16.7997
monocyte,yes,15.6834
monocyte,yes,21.5046
monocyte,yes,18.9533
monocyte,yes,14.8570
monocyte,yes,19.4314
monocyte,yes,16.9889
monocyte,yes,24.7745
monocyte,yes,25.3339
monocyte,yes,22.8180
monocyte,yes,12.9745
monocyte,yes,20.5920
monocyte,yes,27.4755
monocyte,yes,14.8287
monocyte,yes,21.0304
monocyte,yes,20.2405
monocyte,yes,21.0005
monocyte,yes,23.1934
monocyte,yes,16.3500
monocyte,yes,23.9054
monocyte,yes,24.8767
monocyte,yes,23.0251
monocyte,yes,17.7024
monocyte,yes,11.5414
monocyte,yes,19.7271
monocyte,yes,17.9654
monocyte,yes,14.5434
monocyte,yes,21.5877
monocyte,yes,18.9373
monocyte,yes,24.1783
monocyte,yes,19.6198
monocyte,yes,27.2520
monocyte,yes,17.8356
monocyte,yes,21.6658
monocyte,yes,31.7201
monocyte,yes,27.9686
monocyte,yes,15.3318
monocyte,yes,19.7903
monocyte,yes,23.8138
monocyte,yes,19.2923
monocyte,yes,15.0469
monocyte,yes,26.7805
monocyte,yes,13.9165
monocyte,yes,24.9029
monocyte,yes,22.3542
monocyte,yes,14.1291
monocyte,yes,12.4930
monocyte,yes,27.0862
monocyte,yes,16.9354
monocyte,yes,22.5685
monocyte,yes,21.0642
monocyte,yes,22.0283
monocyte,yes,15.6192
monocyte,yes,20.6431
monocyte,yes,14.3857
monocyte,yes,21.6625
monocyte,yes,25.2510
monocyte,yes,24.1719
monocyte,yes,24.7056
monocyte,yes,17.5847
monocyte,yes,19.2859
monocyte,yes,16.7764
monocyte,yes,27.8158
monocyte,yes,33.6908
monocyte,yes,19.4563
monocyte,yes,16.3825
monocyte,yes,21.0311
monocyte,yes,19.7418
monocyte,yes,18.7598
monocyte,yes,24.2907
monocyte,yes,14.3205
monocyte,yes,16.3799
monocyte,yes,21.0607
monocyte,yes,22.6640
monocyte,yes,19.5554
monocyte,yes,13.7028
monocyte,yes,10.2107
monocyte,yes,23.6727
monocyte,yes,14.3981
monocyte,yes,22.4578
monocyte,yes,17.9029
monocyte,yes,30.6973
monocyte,yes,16.8511
monocyte,yes,18.5992
monocyte,yes,25.3547
monocyte,yes,18.3155
monocyte,yes,18.7043
monocyte,yes,32.5525
monocyte,yes,19.7640
monocyte,yes,16.3383
monocyte,yes,16.6115
monocyte,yes,14.0203
monocyte,yes,23.3925
monocyte,yes,9.2643
monocyte,yes,23.1872
monocyte,yes,14.6819
monocyte,yes,15.6123
monocyte,yes,24.6159
monocyte,yes,20.3286
monocyte,yes,16.8183
monocyte,yes,21.9553
monocyte,yes,16.7849
monocyte,yes,17.3292
monocyte,yes,18.7101
monocyte,yes,19.3042
monocyte,yes,22.1962
monocyte,yes,16.3347
monocyte,yes,17.8419
monocyte,yes,21.4535
monocyte,yes,16.5644
monocyte,yes,22.5547
monocyte,yes,18.4870
monocyte,yes,29.2839
monocyte,yes,27.9360
monocyte,yes,20.3169
monocyte,yes,17.7402
monocyte,yes,23.7582
monocyte,yes,27.6030
monocyte,yes,20.5250
monocyte,yes,18.7912
monocyte,yes,19.4041
monocyte,yes,21.5577
monocyte,yes,17.8720
monocyte,yes,19.2736
monocyte,yes,19.6804
monocyte,yes,22.8073
monocyte,yes,23.5768
monocyte,yes,17.0917
monocyte,yes,15.4846
monocyte,yes,34.0938
monocyte,yes,28.9193
monocyte,yes,21.5521
monocyte,yes,22.5116
monocyte,yes,15.9413
monocyte,yes,27.1227
monocyte,yes,16.0001
monocyte,yes,19.6056
monocyte,yes,18.5368
monocyte,yes,15.6597
monocyte,yes,18.2189
monocyte,yes,19.6230
monocyte,yes,26.2856
monocyte,yes,34.6393
monocyte,yes,24.8626
monocyte,yes,14.9629
monocyte,yes,21.2883
monocyte,yes,24.2909
monocyte,yes,25.0224
monocyte,yes,14.2563
monocyte,yes,20.7748
monocyte,yes,32.6925
monocyte,yes,30.3763
monocyte,yes,21.6562
monocyte,yes,14.8233
monocyte,yes,16.9124
monocyte,yes,20.1566
monocyte,yes,13.8833
monocyte,yes,15.7344
monocyte,yes,26.5605
monocyte,yes,14.8324
monocyte,yes,16.8402
monocyte,yes,16.7189
monocyte,yes,13.6522
monocyte,yes,27.2391
monocyte,yes,13.6939
monocyte,yes,22.4013
monocyte,yes,14.3915
monocyte,yes,16.0147
monocyte,yes,12.6032
monocyte,yes,23.1983
monocyte,yes,18.2469
monocyte,yes,17.0061
monocyte,yes,25.6420
monocyte,yes,15.0750
monocyte,yes,21.6875
monocyte,yes,24.0406
monocyte,yes,23.6244
monocyte,yes,23.6427
monocyte,yes,18.6565
monocyte,yes,20.0266
monocyte,yes,14.6165
monocyte,yes,15.1915
monocyte,yes,30.8492
monocyte,yes,35.5271
monocyte,yes,25.2966
monocyte,yes,23.8340
monocyte,yes,20.6311
monocyte,yes,20.5792
monocyte,yes,24.5258
monocyte,yes,20.7794
monocyte,yes,21.9816
monocyte,yes,24.4443
monocyte,yes,15.0784
monocyte,yes,13.8517
monocyte,yes,21.8827
monocyte,yes,21.9798
monocyte,yes,23.4409
monocyte,yes,20.3365
monocyte,yes,20.4144
monocyte,yes,27.6496
monocyte,yes,13.0100
monocyte,yes,16.5867
monocyte,yes,13.6516
monocyte,yes,28.0259
monocyte,yes,18.0833
monocyte,yes,22.3889
monocyte,yes,18.9628
monocyte,yes,23.8166
monocyte,yes,21.6057
monocyte,yes,19.8400
monocyte,yes,19.9133
monocyte,yes,23.7437
monocyte,yes,26.8708
monocyte,yes,21.6910
monocyte,yes,15.5737
monocyte,yes,16.3078
monocyte,yes,17.3324
monocyte,yes,15.3915
monocyte,yes,24.5616
monocyte,yes,21.4561
monocyte,yes,17.9864
monocyte,yes,19.7938
monocyte,yes,19.8491
monocyte,yes,13.3074
monocyte,yes,30.4451
monocyte,yes,20.0465
monocyte,yes,11.3543
monocyte,yes,19.8543
monocyte,yes,21.5990
monocyte,yes,17.2191
monocyte,yes,27.2852
monocyte,yes,21.7718
monocyte,yes,29.7373
monocyte,yes,24.1489
monocyte,yes,12.2444
monocyte,yes,8.6345
monocyte,yes,28.6058
monocyte,yes,13.7266
monocyte,yes,18.8384
monocyte,yes,14.9868
monocyte,yes,28.9785
monocyte,yes,20.6927
monocyte,yes,16.6180
monocyte,yes,12.5829
monocyte,yes,21.5765
monocyte,yes,30.5140
monocyte,yes,21.4737
monocyte,yes,19.1218
monocyte,yes,20.7676
monocyte,yes,26.9267
monocyte,yes,16.3544
monocyte,yes,18.2380
monocyte,yes,17.3680
monocyte,yes,26.3883
monocyte,yes,16.3885
monocyte,yes,12.7100
monocyte,yes,16.3795
monocyte,yes,26.5679
monocyte,yes,20.6045
monocyte,yes,10.4015
monocyte,yes,12.1937
monocyte,yes,19.9649
monocyte,yes,23.2867
monocyte,yes,15.7746
monocyte,yes,21.1861
monocyte,yes,12.9180
monocyte,yes,19.8735
monocyte,yes,20.4367
monocyte,yes,26.7020
monocyte,yes,19.4638
monocyte,yes,14.9827
monocyte,yes,22.5887
monocyte,yes,21.7769
monocyte,yes,19.0997
monocyte,yes,18.6375
monocyte,yes,19.6954
monocyte,yes,24.8126
monocyte,yes,16.7364
monocyte,yes,23.4768
monocyte,yes,19.9088
monocyte,yes,20.4119
monocyte,yes,27.3003
monocyte,yes,23.1267
monocyte,yes,21.7927
monocyte,yes,21.8427
monocyte,yes,15.2634
monocyte,yes,17.0747
monocyte,yes,32.7948
monocyte,yes,20.8808
monocyte,yes,19.9150
monocyte,yes,17.8820
monocyte,yes,21.2046
monocyte,yes,17.8034
monocyte,yes,24.9428
monocyte,yes,14.5116
monocyte,yes,27.0553
monocyte,yes,19.7403
monocyte,yes,21.4304
monocyte,yes,26.2411
monocyte,yes,19.9045
monocyte,yes,19.7580
monocyte,yes,15.5730
monocyte,yes,19.4107
monocyte,yes,19.1215
monocyte,yes,13.7215
monocyte,yes,16.4495
monocyte,yes,21.6459
monocyte,yes,27.2456
monocyte,yes,18.4533
monocyte,yes,25.0906
monocyte,yes,23.0645
monocyte,yes,26.9743
monocyte,yes,23.0149
monocyte,yes,18.8713
monocyte,yes,17.3831
monocyte,yes,16.7113
monocyte,yes,15.7726
monocyte,yes,26.2331
monocyte,yes,18.8370
monocyte,yes,26.3111
monocyte,yes,15.2494
monocyte,yes,17.8230
monocyte,yes,20.1095
monocyte,yes,15.0968
monocyte,yes,16.7740
monocyte,yes,23.9389
monocyte,yes,12.4260
monocyte,yes,14.9676
monocyte,yes,26.5687
monocyte,yes,26.4160
monocyte,yes,20.6134
monocyte,yes,15.7489
monocyte,yes,22.8901
monocyte,yes,18.2766
monocyte,yes,27.0962
monocyte,yes,18.6041
monocyte,yes,13.4357
monocyte,yes,20.3222
monocyte,yes,37.6385
monocyte,yes,18.5261
monocyte,yes,20.8071
monocyte,yes,21.2304
monocyte,yes,20.4461
monocyte,yes,17.0129
monocyte,yes,8.4810
monocyte,yes,14.5656
monocyte,yes,17.2608
monocyte,yes,20.3561
monocyte,yes,23.8924
monocyte,yes,21.1583
monocyte,yes,11.7987
monocyte,yes,19.0320
monocyte,yes,15.8394
monocyte,yes,16.3742
monocyte,yes,10.7987
monocyte,yes,15.9936
monocyte,yes,15.8620
monocyte,yes,22.8207
monocyte,yes,22.3296
monocyte,yes,14.0089
monocyte,yes,21.2235
monocyte,yes,15.0317
monocyte,yes,14.7791
monocyte,yes,27.5175
monocyte,yes,17.7758
monocyte,yes,15.3948
monocyte,yes,32.0121
monocyte,yes,9.2100
monocyte,yes,13.9378
monocyte,yes,19.9940
monocyte,yes,23.3417
monocyte,yes,12.3417
monocyte,yes,20.4139
monocyte,yes,23.9867
monocyte,yes,16.8205
monocyte,yes,18.0227
monocyte,yes,23.6365
monocyte,yes,16.0288
monocyte,yes,17.2989
monocyte,yes,22.0679
monocyte,yes,24.9215
monocyte,yes,21.1678
monocyte,yes,15.2411
monocyte,yes,16.8080
monocyte,yes,18.3035
monocyte,yes,19.5082
monocyte,yes,19.3496
monocyte,yes,17.4194
monocyte,yes,20.5353
monocyte,yes,17.8989
monocyte,yes,16.6053
monocyte,yes,17.2656
monocyte,yes,14.9376
monocyte,yes,16.7444
monocyte,yes,14.5323
monocyte,yes,20.7312
monocyte,yes,16.8755
monocyte,yes,20.9183
monocyte,yes,29.1455
monocyte,yes,20.0738
monocyte,yes,15.7652
monocyte,yes,25.8441
monocyte,yes,18.1050
monocyte,yes,16.0813
monocyte,yes,20.8261
monocyte,yes,13.6193
monocyte,yes,16.4103
monocyte,yes,28.5911
monocyte,yes,20.3368
monocyte,yes,19.7008
monocyte,yes,19.7244
monocyte,yes,14.2634
monocyte,yes,13.9853
monocyte,yes,17.2520
monocyte,yes,15.8733
monocyte,yes,29.5491
monocyte,yes,13.4266
monocyte,yes,28.0060
monocyte,yes,16.2286
monocyte,yes,27.7739
monocyte,yes,13.8058
monocyte,yes,15.6495
monocyte,yes,24.2098
monocyte,yes,14.7822
monocyte,yes,17.5376
monocyte,yes,21.0264
monocyte,yes,17.6135
monocyte,yes,22.7317
monocyte,yes,21.1868
monocyte,yes,22.6738
monocyte,yes,17.8761
monocyte,yes,25.4816
monocyte,yes,23.4454
monocyte,yes,14.0978
monocyte,yes,18.1954
monocyte,yes,12.7549
monocyte,yes,21.9829
monocyte,yes,21.6733
monocyte,yes,18.2611
monocyte,yes,19.1683
monocyte,yes,27.4357
monocyte,yes,26.0751
monocyte,yes,20.2826
monocyte,yes,18.8355
monocyte,yes,30.3518
monocyte,yes,27.2456
monocyte,yes,19.8124
monocyte,yes,17.9140
monocyte,yes,17.8469
monocyte,yes,18.3213
monocyte,yes,19.9643
monocyte,yes,17.6739
monocyte,yes,16.6932
monocyte,yes,17.6576
monocyte,yes,16.9471
monocyte,yes,17.9926
monocyte,yes,18.4271
monocyte,yes,22.4752
monocyte,yes,17.1190
monocyte,yes,16.6836
monocyte,yes,14.5224
monocyte,yes,22.1438
monocyte,yes,25.0087
monocyte,yes,17.7900
monocyte,yes,17.3798
monocyte,yes,16.9954
monocyte,yes,14.2714
monocyte,yes,17.6010
monocyte,yes,25.1655
monocyte,yes,30.0243
monocyte,yes,19.1584
monocyte,yes,15.9062
monocyte,yes,25.9241
monocyte,yes,19.4195
monocyte,yes,19.1331
monocyte,yes,21.9749
monocyte,yes,19.6097
monocyte,yes,26.3601
monocyte,yes,22.2141
monocyte,yes,15.7767
monocyte,yes,22.9112
monocyte,yes,20.4957
monocyte,yes,18.1503
monocyte,yes,25.0846
monocyte,yes,16.9835
monocyte,yes,15.0345
monocyte,yes,18.0245
monocyte,yes,18.4957
monocyte,yes,13.3043
monocyte,yes,22.6177
monocyte,yes,21.8316
monocyte,yes,15.6485
monocyte,yes,18.9663
monocyte,yes,17.0414
monocyte,yes,13.8169
monocyte,yes,19.8231
monocyte,yes,36.5519
monocyte,yes,17.8986
